setup,class,ticker,signal_date,signal_idx,entry_idx,is_example,entry_close,adr,stop,outcome,reason,bars,move_adr
htf,breakout,MCK,2021-11-08,467,468,0,214.3349,4.563033210122957,213.42661850451105,LOSS,stop_hit,1.0,-0.19905213345236097
htf,breakout,MPT,2021-12-10,490,491,0,15.187,0.33269370844047164,14.850579113924049,LOSS,stop_hit,1.0,-1.0112030301172528
htf,breakout,MPT,2025-02-03,1278,1279,0,4.3859,0.23906190751630058,4.3859,LOSS,stop_hit,1.0,0.0
htf,breakout,MPW,2021-12-10,490,491,0,15.187,0.332483702086622,14.850579113924049,LOSS,stop_hit,1.0,-1.011841735292947
htf,breakout,MPW,2025-02-03,1278,1279,0,4.3859,0.23889771555201492,4.3859,LOSS,stop_hit,1.0,0.0
htf,breakout,AVGO,2021-12-14,492,493,0,58.7758,1.4588243589099785,56.06417305660613,WIN,exit_fired,8.0,2.1042971905773014
htf,breakout,PLAB,2021-12-14,492,493,0,17.94,0.7672785714285711,16.356,WIN,exit_fired,18.0,1.0296130107336683
htf,breakout,PLAB,2021-12-17,495,496,0,17.15,0.8479928571428569,16.47,WIN,exit_fired,15.0,1.8632232414356618
htf,breakout,DRVN,2021-12-15,231,232,0,32.97,1.3142500000000001,32.68,LOSS,stop_hit,1.0,-0.22065817005896832
htf,breakout,SIMO,2021-12-15,493,494,0,77.2428,3.4016367830744243,76.7416375604577,LOSS,stop_hit,1.0,-0.14732979195072796
htf,breakout,F,2022-01-10,510,511,0,18.3653,0.671258476123909,17.55828271047228,LOSS,stop_hit,5.0,-1.2022452128839145
htf,breakout,F,2025-10-29,1464,1465,0,12.7724,0.3604540498450624,12.7724,LOSS,stop_hit,1.0,0.0
