setup,direction,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,rightmost_date,rightmost_close,adr14,bar_f1_max,bar_f2_min,had_earnings,race_bars,max_fav_adr,max_adv_adr,bars_to_fav,bars_to_adv,rule_pass,t1,t2
dtss,short,UMC,1190,1191,2,0,2024-09-26,8.3142,0.15720066621237944,76.6875,55.6875,1,23,8.974745027669579,0.05955353686258628,23,1,1,56.875,76.69375000000002
dtss,short,DOV,1193,1193,1,0,2024-09-30,188.7064,3.30146952975795,68.8125,84.9375,1,17,2.009217162999817,1.1730297213983318,8,13,0,56.875,76.69375000000002
dtss,short,MMS,1193,1193,1,0,2024-09-30,90.9551,1.539815079740327,49.78125,79.3125,1,36,8.97041535066757,0.36140327598539856,34,27,0,56.875,76.69375000000002
dtss,short,INCY,1195,1196,2,0,2024-10-03,67.04,1.7125000000000021,32.59375,82.4375,1,17,1.4306569343065692,0.30364963503649367,5,1,0,56.875,76.69375000000002
dtss,short,SPB,1195,1195,1,0,2024-10-02,88.9369,1.6992877392914534,68.625,78.5625,1,31,2.539298781870944,1.65339875633035,25,30,0,56.875,76.69375000000002
dtss,short,MPWR,1197,1197,1,0,2024-10-04,924.1385,30.574735585255944,74.1875,47.65625,1,17,2.475586554364007,0.5941050537710109,11,6,1,56.875,76.69375000000002
dtss,short,MPWR,1199,1200,2,0,2024-10-09,924.5336,27.789886403579935,74.1875,47.65625,1,14,2.737884682691357,0.6394234460283318,8,3,1,56.875,76.69375000000002
dtss,short,MPWR,1203,1203,1,0,2024-10-14,931.6454,27.921277909753126,74.1875,47.65625,1,11,2.9797097606708336,0.0095515306232839,5,1,1,56.875,76.69375000000002
dtss,short,FIP,559,559,1,0,2024-10-09,9.0013,0.35400194128266194,,58.9375,1,14,1.9938038026268747,1.7752809536297725,14,5,0,56.875,76.69375000000002
dtss,short,MSGE,373,373,1,0,2024-10-09,42.65,0.8974928571428583,,70.875,1,21,2.662973839823633,1.6601803436557394,18,21,0,56.875,76.69375000000002
dtss,short,MSGE,634,634,1,0,2025-10-24,45.75,1.3790714285714287,,90.125,1,8,1.754803957114001,0.24654270471849832,6,1,0,56.875,76.69375000000002
dtss,short,HNI,1204,1206,3,0,2024-10-17,53.1148,0.944037892694972,71.0625,78.3125,1,7,4.0116045414525106,-0.010129437896974954,6,1,0,56.875,76.69375000000002
dtss,short,GDXJ,1205,1205,1,0,2024-10-16,48.3521,1.0720557969013988,46.5625,70.0625,0,60,6.944149863121923,4.302272412336318,51,4,0,56.875,76.69375000000002
dtss,short,FBP,1206,1206,1,0,2024-10-17,20.3712,0.44771956740444124,82.875,70.9375,1,3,2.8423976976750116,0.06369767628062203,2,1,1,56.875,76.69375000000002
dtss,short,FBP,1235,1235,1,0,2024-11-27,20.0483,0.4762110968163561,80.0,53.6875,1,35,6.028586259307317,0.32169388390196085,29,1,1,56.875,76.69375000000002
dtss,short,FRME,1206,1206,1,0,2024-10-17,37.5653,0.9731372588860923,58.625,67.125,1,4,2.599448824010233,0.18496498375418932,4,1,1,56.875,76.69375000000002
dtss,short,NAIL,1206,1207,2,1,2024-10-18,173.348,8.259482651173773,95.5625,69.8125,0,60,11.883235329394893,-0.15030752582877233,57,1,1,56.875,76.69375000000002
dtss,short,EZPW,1209,1209,1,0,2024-10-22,11.71,0.28442857142857136,70.625,76.6875,1,15,1.2305374183827276,1.125062782521341,3,14,1,56.875,76.69375000000002
dtss,short,EZPW,1215,1215,1,0,2024-10-30,11.65,0.3047785714285714,70.625,76.6875,1,9,0.9515104642714883,1.2468068152522878,2,8,1,56.875,76.69375000000002
dtss,short,EZPW,1268,1268,1,0,2025-01-17,12.3,0.2688357142857143,68.4375,78.75,1,11,2.603820708345515,1.7110821797699038,10,2,0,56.875,76.69375000000002
dtss,short,EZPW,1270,1270,1,0,2025-01-22,12.4,0.27026428571428557,68.4375,78.75,1,9,2.9600655443084856,0.9246504744033631,8,3,0,56.875,76.69375000000002
dtss,short,EZPW,1272,1272,1,0,2025-01-24,12.46,0.2728999999999999,68.4375,78.75,1,7,3.1513374862587082,0.6958592891168919,6,1,0,56.875,76.69375000000002
dtss,short,HLIT,1209,1209,1,0,2024-10-22,14.54,0.31064285714285716,64.9375,55.78125,1,3,0.9657392504023878,1.1910784088296191,1,3,1,56.875,76.69375000000002
dtss,short,HLIT,1211,1211,1,0,2024-10-24,14.7,0.3149357142857146,64.9375,55.78125,1,1,-0.03175251185049596,0.6668027488603137,1,1,1,56.875,76.69375000000002
dtss,short,PFBC,1209,1209,1,0,2024-10-22,80.0959,1.8605094894104905,73.3125,67.3125,0,60,1.7252178497665143,7.826850345177395,54,24,1,56.875,76.69375000000002
dtss,short,VIST,1212,1212,1,0,2024-10-25,52.93,1.869335714285714,96.625,69.6875,0,60,3.4825205286828393,4.675457668308454,11,60,1,56.875,76.69375000000002
dtss,short,FNB,1213,1213,1,0,2024-10-28,13.9314,0.34125552666694936,71.25,71.5,1,56,1.249160156264893,8.73615809719595,50,20,1,56.875,76.69375000000002
dtss,short,CSTL,1215,1215,1,0,2024-10-30,34.54,1.5510714285714275,69.4375,81.5,1,2,1.2636426433341021,0.5673497582316391,2,2,0,56.875,76.69375000000002
dtss,short,ILMN,1218,1218,1,0,2024-11-04,153.49,3.7328571428571444,35.21875,74.625,0,60,6.691924990432455,0.849215461155756,60,1,0,56.875,76.69375000000002
dtss,short,ILMN,1243,1245,3,0,2024-12-12,146.43,4.7028571428571455,34.78125,64.0625,1,35,5.14793438639125,1.4097812879708367,34,20,0,56.875,76.69375000000002
dtss,short,SYK,1218,1218,1,0,2024-11-04,361.7162,7.43206261553265,54.53125,72.6875,1,55,1.8879123056256388,4.5592850034779255,43,55,0,56.875,76.69375000000002
dtss,short,SYK,1227,1227,1,0,2024-11-15,384.5687,8.374273832067425,54.53125,72.6875,1,46,4.404391736846104,1.3174147214604897,34,46,0,56.875,76.69375000000002
dtss,short,SYK,1229,1229,1,0,2024-11-19,383.1885,7.729936394001263,54.53125,72.6875,1,44,4.592972135656427,1.6057818583785035,32,44,0,56.875,76.69375000000002
dtss,short,BKR,1219,1219,1,0,2024-11-05,37.6306,0.7716470828341312,73.75,84.6875,1,56,-0.9352858724335961,11.237279165629598,32,49,0,56.875,76.69375000000002
dtss,short,BKR,1475,1475,1,0,2025-11-13,47.3314,1.379193900695017,62.28125,81.5625,1,47,2.347538590909763,5.634289119543937,24,47,0,56.875,76.69375000000002
dtss,short,BKR,1477,1479,3,0,2025-11-19,48.2978,1.4098117208667307,62.28125,81.5625,1,43,2.9820371358838584,4.826443905746555,20,43,0,56.875,76.69375000000002
dtss,short,BKR,1481,1481,1,0,2025-11-21,48.6963,1.5633879687659378,62.28125,81.5625,1,41,2.943997905946529,4.097432829474685,18,41,0,56.875,76.69375000000002
dtss,short,BKR,1483,1485,3,0,2025-11-28,50.0113,1.3911805141067657,62.28125,81.5625,1,37,4.253661438054595,3.6593936852946762,14,37,0,56.875,76.69375000000002
dtss,short,CF,1219,1219,1,0,2024-11-05,83.5836,1.7008613364974923,75.625,73.3125,0,60,2.321956004196171,6.963871141764506,1,48,1,56.875,76.69375000000002
dtss,short,CF,1230,1230,1,0,2024-11-20,87.3277,2.183681212121307,75.625,73.3125,1,58,4.914941972922448,3.709552077662841,55,37,1,56.875,76.69375000000002
dtss,short,CF,1232,1232,1,0,2024-11-22,87.2111,2.078588173886714,75.625,73.3125,1,56,5.1073447729120875,3.9532021208476964,53,35,1,56.875,76.69375000000002
dtss,short,CF,1268,1268,1,0,2025-01-17,94.2237,1.9578205033965494,71.75,61.125,1,20,9.004230170413411,-0.4861367751296763,17,1,1,56.875,76.69375000000002
dtss,short,CHDN,1221,1221,1,0,2024-11-07,145.4207,3.9219400238094915,67.125,57.65625,0,60,6.445056188589391,0.308951734614609,59,1,1,56.875,76.69375000000002
dtss,short,CHEF,1221,1221,1,0,2024-11-07,42.88,1.3163785714285718,77.5625,84.0625,0,60,2.1878204815158484,10.460516677247638,8,57,0,56.875,76.69375000000002
dtss,short,KRNT,1221,1222,2,0,2024-11-08,30.47,1.1966,57.0625,83.0,0,60,2.0432893197392614,3.1881998997158596,56,27,0,56.875,76.69375000000002
dtss,short,LABU,1221,1222,2,1,2024-11-08,145.2655,6.391845547285588,95.9375,38.59375,0,60,10.593200282328985,0.8690812903323203,43,1,1,56.875,76.69375000000002
dtss,short,LH,1221,1222,2,0,2024-11-08,238.4169,6.2442770932384075,44.375,77.3125,1,58,2.609529516211519,2.6737594170581125,28,54,0,56.875,76.69375000000002
dtss,short,LH,1274,1274,1,0,2025-01-28,245.1681,4.55534202679452,46.1875,79.5,1,6,0.7774755040244824,2.183040180577644,5,2,0,56.875,76.69375000000002
dtss,short,WULF,1197,1197,1,0,2024-11-07,8.21,0.6825785714285715,90.5625,72.3125,1,2,0.5713627944454336,1.325854689674657,1,2,1,56.875,76.69375000000002
dtss,short,DNLI,1222,1222,1,1,2024-11-08,31.35,1.2228928571428566,28.5625,43.0625,0,60,10.491516018807868,1.6191115913670728,43,1,0,56.875,76.69375000000002
dtss,short,DNLI,1562,1562,1,0,2026-03-23,21.09,1.023571428571429,45.21875,63.78125,1,13,3.1556175854849955,2.3154221912072575,5,2,0,56.875,76.69375000000002
dtss,short,FN,1222,1222,1,0,2024-11-08,271.08,10.22975714285714,75.25,55.65625,1,55,8.579871327765078,1.0469456752918345,51,48,1,56.875,76.69375000000002
dtss,short,LTC,1222,1222,1,0,2024-11-08,35.8843,0.8605019436222696,32.90625,66.9375,0,60,6.365509727357182,0.6476326077497707,41,2,0,56.875,76.69375000000002
dtss,short,CASH,1223,1223,1,0,2024-11-11,81.2256,2.270498442977401,82.625,80.5,1,45,4.508795412589859,1.9567539034993375,40,10,0,56.875,76.69375000000002
dtss,short,CHCO,1223,1223,1,0,2024-11-11,129.8206,3.1061218244796924,60.90625,69.25,1,47,6.797343112380301,0.9115137262479179,40,10,1,56.875,76.69375000000002
dtss,short,CVCO,1223,1223,1,0,2024-11-11,481.62,11.190121428571432,70.0,68.375,1,52,4.7470441084196064,5.5817088669406765,41,10,1,56.875,76.69375000000002
dtss,short,SSB,1223,1223,1,0,2024-11-11,107.6849,2.8955826280914243,63.75,79.9375,1,47,6.467431740488539,1.1024804866479985,41,10,0,56.875,76.69375000000002
dtss,short,WDFC,1224,1224,1,0,2024-11-12,283.6614,6.319897785066415,42.03125,68.125,1,38,9.066195886130556,0.34809557210026526,37,1,0,56.875,76.69375000000002
dtss,short,AUB,1225,1225,1,0,2024-11-13,40.3968,1.0441954741704065,58.09375,67.9375,1,45,7.4628706317439395,1.7997390369402857,38,8,1,56.875,76.69375000000002
dtss,short,FFIN,1225,1225,1,0,2024-11-13,40.4652,1.11923232445063,38.96875,68.875,1,45,6.396865537099617,2.4644699865138553,39,8,0,56.875,76.69375000000002
dtss,short,RGA,1225,1225,1,0,2024-11-14,224.314,4.420485906984268,71.6875,69.1875,1,54,6.288041407621186,0.95071394000109,23,7,1,56.875,76.69375000000002
dtss,short,SRCE,1225,1225,1,0,2024-11-14,63.4562,1.6632288196052067,59.53125,67.25,1,44,7.120803185587526,1.5593497468999244,38,7,1,56.875,76.69375000000002
dtss,short,SRCE,1231,1231,1,0,2024-11-22,64.2707,1.7063862940559846,59.53125,67.25,1,38,7.418030208692267,1.042586573207478,32,1,1,56.875,76.69375000000002
dtss,short,LOB,1231,1231,1,0,2024-11-21,47.1733,1.6692004719716256,72.8125,57.34375,1,38,6.780469480561735,1.6329986122110618,32,2,1,56.875,76.69375000000002
dtss,short,LOB,1233,1233,1,0,2024-11-25,48.4268,1.722848511210805,72.8125,57.34375,1,36,7.296905546447451,0.34642016567951045,30,2,1,56.875,76.69375000000002
dtss,short,IR,1232,1232,1,0,2024-11-22,103.8743,1.9006206675945887,73.125,62.15625,1,53,9.459154540595591,1.0667979962841176,32,1,1,56.875,76.69375000000002
dtss,short,ITT,1232,1232,1,0,2024-11-22,156.346,2.9995480074057332,70.6875,67.0625,1,48,6.844650572185418,0.9050053741701655,31,1,1,56.875,76.69375000000002
dtss,short,TBBK,1232,1233,2,0,2024-11-25,60.36,2.206107142857143,89.9375,77.25,1,42,5.090369267131826,-0.013598614236454514,30,2,0,56.875,76.69375000000002
dtss,short,ABCB,1233,1233,1,0,2024-11-25,71.0963,1.7746348864004784,74.5,74.6875,1,42,7.491411013921493,-0.06645687603193766,30,2,1,56.875,76.69375000000002
dtss,short,BOKF,1233,1233,1,0,2024-11-25,116.4917,2.712716592797129,68.1875,74.125,1,34,5.75583510842754,0.5866916545870514,31,3,1,56.875,76.69375000000002
dtss,short,CBU,1233,1233,1,0,2024-11-25,68.1632,2.169748350494019,45.125,80.3125,1,35,5.8842636914103625,-0.01978689988681254,30,2,0,56.875,76.69375000000002
dtss,short,CBU,1532,1533,2,0,2026-02-09,66.2235,1.7107954402821863,44.5625,60.90625,1,42,6.621773552384162,0.42319208008604015,27,3,0,56.875,76.69375000000002
dtss,short,LCII,1233,1233,1,0,2024-11-25,118.8065,3.5960781194779523,40.0,52.0,1,50,7.438932665728414,-0.2007817672379603,31,1,0,56.875,76.69375000000002
dtss,short,OFG,1233,1233,1,0,2024-11-25,44.7398,1.2346390465563328,80.25,63.96875,1,36,5.2563240655970604,-0.06983951542603259,30,2,1,56.875,76.69375000000002
dtss,short,RNST,1233,1233,1,0,2024-11-25,37.2114,1.010947042292161,52.46875,73.875,1,40,4.869339389826718,0.20969036080480952,30,2,0,56.875,76.69375000000002
dtss,short,UTL,1233,1233,1,0,2024-11-25,58.0025,1.4253231357162381,46.5625,62.0625,1,49,6.262180456015745,0.3423290486956769,31,2,0,56.875,76.69375000000002
dtss,short,UTSL,1233,1235,3,1,2024-11-27,40.6418,1.4826077985266228,57.15625,73.9375,0,60,7.927298305187695,0.31509375501529757,29,1,1,56.875,76.69375000000002
dtss,short,FAF,1234,1234,1,0,2024-11-26,65.8044,1.1823741514869428,43.3125,77.5,1,50,9.280183796201554,1.3421197476237023,30,2,0,56.875,76.69375000000002
dtss,short,FAF,1532,1532,1,0,2026-02-06,66.7921,1.8391993170015917,36.25,64.9375,1,2,0.9491252493110309,0.20495841423567948,1,1,0,56.875,76.69375000000002
dtss,short,GXO,843,843,1,0,2024-11-26,60.5,1.1211785714285705,,58.25,1,50,17.05348326059951,1.2397668269996511,19,1,0,56.875,76.69375000000002
dtss,short,HLMN,1002,1003,2,0,2024-11-29,11.4,0.25928571428571434,,65.6875,1,51,8.561983471074381,0.5785123966942162,28,1,0,56.875,76.69375000000002
dtss,short,K-W,297,297,1,0,2024-11-27,11.59,0.3135714285714289,,66.625,0,60,9.503416856492018,0.6059225512528452,50,1,0,56.875,76.69375000000002
dtss,short,K-W,299,299,1,0,2024-12-02,11.59,0.30071428571428577,,66.625,0,60,9.909738717339668,0.1995249406175788,48,1,0,56.875,76.69375000000002
dtss,short,KVUE,395,395,1,0,2024-11-27,22.9074,0.45474586284636004,,80.25,1,45,7.609464460585599,0.292236462602407,36,2,0,56.875,76.69375000000002
dtss,short,NSC,1235,1235,1,0,2024-11-27,268.4299,4.641259412201927,38.8125,72.5,1,39,9.530745424069256,0.4578591381190648,16,1,0,56.875,76.69375000000002
dtss,short,SAFT,1235,1235,1,0,2024-11-27,79.4347,1.4735712681769115,33.0,57.3125,0,60,6.888925774704954,3.1985411137609967,59,5,0,56.875,76.69375000000002
dtss,short,AVNT,1236,1236,1,0,2024-11-29,49.0249,1.0905056425042403,70.0,75.3125,1,49,11.761827164355106,0.42105934231611136,27,2,1,56.875,76.69375000000002
dtss,short,SOC,877,877,1,0,2024-11-29,23.48,1.2251428571428569,,66.4375,0,60,3.8199626865671648,7.223647388059701,5,53,0,56.875,76.69375000000002
dtss,short,WTRG,1236,1236,1,0,2024-11-29,38.2879,0.548983572609002,15.34375,50.15625,1,57,11.93465258829168,0.7664760454519777,28,2,0,56.875,76.69375000000002
dtss,short,CAT,1238,1238,1,0,2024-12-03,392.3392,7.059044074128001,71.25,66.3125,1,37,6.885153117880648,1.647035526124984,25,33,1,56.875,76.69375000000002
dtss,short,DDL,863,864,2,0,2024-12-04,4.39,0.24124285714285726,,66.25,0,60,6.5908687155800285,1.6580801800201346,59,3,0,56.875,76.69375000000002
dtss,short,LZB,1241,1241,1,0,2024-12-06,43.4184,1.1587818063254522,55.90625,87.4375,1,46,2.2622559922985372,3.007864863362614,10,35,0,56.875,76.69375000000002
dtss,short,LZB,1268,1269,2,0,2025-01-21,44.1271,0.9944723266161591,54.0,80.125,1,18,1.5425500566694685,2.7921934127604406,16,7,0,56.875,76.69375000000002
dtss,short,MANH,1241,1241,1,0,2024-12-06,302.59,6.999549999999999,61.09375,45.90625,1,32,5.788943574944102,1.4300776478487927,23,4,1,56.875,76.69375000000002
dtss,short,MANH,1245,1245,1,0,2024-12-12,309.78,7.657128571428574,61.09375,45.90625,1,28,6.23079520670747,-0.03460827352289657,19,1,1,56.875,76.69375000000002
dtss,short,FBNC,1242,1242,1,0,2024-12-09,46.9551,1.0912600748008896,59.6875,75.25,1,32,7.06830048888269,0.6410212208416488,22,1,1,56.875,76.69375000000002
dtss,short,AUR,908,908,1,0,2024-12-17,8.06,0.6250000000000001,,70.9375,1,36,3.1839999999999997,2.831999999999999,10,13,0,56.875,76.69375000000002
dtss,short,LII,1248,1248,1,0,2024-12-17,648.1965,13.791564869555575,70.0625,69.25,1,26,4.1695249463236745,1.0097686121140625,16,22,1,56.875,76.69375000000002
dtss,short,LII,1269,1269,1,0,2025-01-21,655.3383,13.582697088874616,70.5,56.46875,1,5,1.8147816433030255,0.49949500256243506,4,1,1,56.875,76.69375000000002
dtss,short,MRCY,1259,1259,1,0,2025-01-03,42.66,1.2525071428571424,43.0,76.9375,1,19,2.586811595029395,1.5488933624558787,16,10,0,56.875,76.69375000000002
dtss,short,SERV,207,207,1,1,2025-01-03,19.03,2.7190357142857144,,44.25,1,40,4.141173998134843,1.9565759920139756,39,1,0,56.875,76.69375000000002
dtss,short,WAT,1260,1260,1,0,2025-01-06,377.1,8.588928571428577,52.375,76.5625,1,24,0.8860243669175444,5.409289367541264,3,16,0,56.875,76.69375000000002
dtss,short,GH,1260,1260,1,0,2025-01-07,36.15,1.6677357142857139,62.84375,72.25,1,28,0.8094807759023152,8.838330842074159,2,15,1,56.875,76.69375000000002
dtss,short,GH,1337,1337,1,1,2025-04-30,47.23,2.252114285714286,61.09375,73.75,0,60,4.82657566223485,2.7485283669948255,17,40,1,56.875,76.69375000000002
dtss,short,GH,1378,1378,1,0,2025-06-30,52.04,2.213028571428571,61.40625,66.25,1,20,3.9719324519727333,0.18978516835364673,20,7,1,56.875,76.69375000000002
dtss,short,GH,1445,1447,3,0,2025-10-07,63.44,2.537342857142856,85.4375,91.0625,1,15,0.9616359070793964,3.8898960667514983,5,14,0,56.875,76.69375000000002
dtss,short,FTAI,1262,1262,1,1,2025-01-08,166.84649658203125,6.590625286102295,93.3125,47.0625,1,31,14.05729866027832,1.9289076328277588,7,1,1,56.875,76.69375000000002
dtss,short,FBL,519,519,1,0,2025-01-10,35.5617,1.7951195562074262,,74.9375,0,60,8.384832956797133,8.433901390142848,59,24,0,56.875,76.69375000000002
dtss,short,RSI,1188,1188,1,0,2025-01-15,15.14,0.648371428571429,76.25,66.8125,1,27,3.870775128894371,2.5233992861234706,27,22,1,56.875,76.69375000000002
dtss,short,AESI,466,466,1,0,2025-01-16,23.3927,0.750315226019178,,50.90625,1,24,5.195769999788983,2.822911474779107,24,7,0,56.875,76.69375000000002
dtss,short,FVRR,1267,1268,2,0,2025-01-17,33.97,1.355000000000002,29.96875,58.5625,1,20,3.4478966789667824,0.5166051660516618,10,20,0,56.875,76.69375000000002
dtss,short,LITE,1267,1269,3,0,2025-01-21,97.45,3.4049714285714265,49.75,66.25,1,11,7.7533690234447175,1.9236578448319268,4,1,0,56.875,76.69375000000002
dtss,short,SITM,1267,1267,1,0,2025-01-16,242.93,9.406214285714286,72.9375,52.375,1,12,6.603081549431608,1.9869842885022815,7,3,1,56.875,76.69375000000002
dtss,short,CFG,1269,1269,1,0,2025-01-21,46.2012,1.1274662234006527,59.59375,78.0625,1,59,13.083402466603399,0.48347441719779083,52,7,0,56.875,76.69375000000002
dtss,short,EME,1269,1269,1,1,2025-01-21,526.0696,13.359219118817817,85.875,53.28125,1,24,10.580485475634712,1.354305420683243,24,1,1,56.875,76.69375000000002
dtss,short,FLEX,1269,1269,1,0,2025-01-21,44.27,1.2207142857142854,86.1875,73.125,1,5,4.7922761849034545,0.679929783499121,5,1,1,56.875,76.69375000000002
dtss,short,MOD,1269,1269,1,1,2025-01-21,139.58,5.104285714285716,94.4375,28.296875,1,9,9.801567310383431,1.2460117548278724,5,1,1,56.875,76.69375000000002
dtss,short,JBLU,1270,1270,1,0,2025-01-22,7.87,0.3861142857142858,47.53125,65.5625,1,3,0.440284149770608,0.8805682995412183,1,3,0,56.875,76.69375000000002
dtss,short,STRL,1270,1270,1,0,2025-01-22,200.56,7.711028571428573,93.0,47.1875,1,22,11.995805636453909,-0.23732242502390055,22,1,1,56.875,76.69375000000002
dtss,short,TRMB,1270,1272,3,0,2025-01-24,77.42,1.4834999999999994,45.03125,82.6875,1,16,3.61981799797776,-0.3977081226828471,13,1,0,56.875,76.69375000000002
dtss,short,LEU,1271,1271,1,0,2025-01-23,94.2,5.844285714285716,90.0625,54.75,0,60,7.665607430945977,4.91933512588609,50,14,1,56.875,76.69375000000002
dtss,short,NRG,1271,1271,1,0,2025-01-23,108.7155,3.997202254073179,76.9375,72.9375,1,22,3.870298488620664,0.653529417122743,2,17,1,56.875,76.69375000000002
dtss,short,NRG,1286,1286,1,0,2025-02-13,104.947,3.8290488133984977,74.5,66.8125,1,7,2.058491431754548,1.666416274689079,7,2,1,56.875,76.69375000000002
dtss,short,NRG,1288,1289,2,0,2025-02-19,111.0315,3.160196226995611,74.5,66.8125,1,4,4.419524349419494,-0.1750414978989903,4,1,1,56.875,76.69375000000002
dtss,short,SCSC,1271,1271,1,0,2025-01-23,51.21,1.2766785714285724,50.15625,18.09375,1,4,1.449072649453101,0.2193191037010106,4,1,0,56.875,76.69375000000002
dtss,short,SMR,1034,1035,2,0,2025-01-24,27.97,2.3889000000000005,,50.4375,1,24,5.077650801624177,0.10465067604336722,24,11,0,56.875,76.69375000000002
dtss,short,CARG,1272,1272,1,0,2025-01-24,38.93,1.0446428571428572,71.625,76.0,1,17,1.6847863247863228,2.297435897435896,6,4,1,56.875,76.69375000000002
dtss,short,OPLN,1273,1273,1,0,2025-01-27,20.85,0.464285714285715,50.0,88.5625,1,15,4.09230769230769,1.4215384615384596,15,10,0,56.875,76.69375000000002
dtss,short,AMG,1274,1274,1,0,2025-01-28,189.4658,3.311370696976092,63.65625,59.21875,1,6,2.6538646331465863,0.48912347979278287,5,2,1,56.875,76.69375000000002
dtss,short,AMPL,836,837,2,0,2025-01-29,11.97,0.49735714285714266,,75.5625,1,13,0.530805687203794,1.3873330461008182,3,4,0,56.875,76.69375000000002
dtss,short,BKU,1274,1274,1,0,2025-01-28,39.494,1.127643662361144,62.53125,63.3125,0,60,10.825308223376759,0.9435458709279413,48,2,1,56.875,76.69375000000002
dtss,short,KTB,1274,1274,1,0,2025-01-28,89.8547,2.204555101546245,80.0,53.21875,1,18,6.407713288148537,1.551696373774124,11,2,1,56.875,76.69375000000002
dtss,short,CRBG,594,594,1,0,2025-01-29,32.7703,0.739076518634355,,84.6875,1,9,2.1956422741386845,0.6690596339586364,3,1,0,56.875,76.69375000000002
dtss,short,EFSC,1276,1276,1,0,2025-01-30,58.4593,1.5545460086397571,60.90625,80.625,1,59,9.168990688966442,1.5481285860221707,50,7,0,56.875,76.69375000000002
dtss,short,TGTX,1276,1276,1,0,2025-01-30,33.36,1.4976428571428568,88.4375,70.0,1,20,3.4654457003863204,0.5608813850336266,20,6,1,56.875,76.69375000000002
dtss,short,VLY,1276,1276,1,0,2025-01-30,9.7094,0.29229854091154905,45.03125,71.625,1,56,8.66123493982757,0.680778612130715,45,5,0,56.875,76.69375000000002
dtss,short,KVYO,342,342,1,0,2025-01-31,46.01,1.9947071428571428,,80.0625,1,11,0.9374809764412235,1.7746966078085216,1,7,0,56.875,76.69375000000002
dtss,short,KVYO,350,350,1,0,2025-02-12,47.45,2.3647,,53.53125,1,3,0.7569670571319855,0.304478369349177,2,1,0,56.875,76.69375000000002
dtss,short,EBC,1080,1082,3,1,2025-02-06,18.4555,0.4491676306023939,,62.78125,1,52,11.90546150788848,-0.10737601479416133,41,1,0,56.875,76.69375000000002
dtss,short,EBC,1085,1085,1,0,2025-02-11,18.2049,0.468098169732922,,62.78125,1,49,10.88863034784858,-0.020645746812928124,38,4,0,56.875,76.69375000000002
dtss,short,API,1158,1159,2,0,2025-02-06,6.14,0.5000285714285714,58.875,65.6875,0,60,7.229586880749672,1.6999028626935615,49,13,1,56.875,76.69375000000002
dtss,short,CASY,1280,1280,1,0,2025-02-05,427.6157,8.828380488790193,64.4375,78.625,1,22,5.51906434640053,1.7759539686274428,22,7,0,56.875,76.69375000000002
dtss,short,H,1280,1280,1,0,2025-02-05,157.7449,3.138781866227563,63.09375,39.375,1,5,1.4231237055608241,3.0237674826641494,4,3,1,56.875,76.69375000000002
dtss,short,RYTM,1280,1280,1,0,2025-02-05,61.02,2.063928571428572,94.25,50.78125,1,13,5.097075618619139,-0.08721232047066951,13,1,1,56.875,76.69375000000002
dtss,short,XPOF,889,889,1,0,2025-02-05,17.55,0.7312142857142859,,43.3125,1,24,9.203868320797106,1.8052163719839796,22,6,0,56.875,76.69375000000002
dtss,short,HIPO,1023,1023,1,0,2025-02-06,31.22,1.2366071428571435,,63.375,1,18,3.845198555956676,1.0108303249097468,12,2,0,56.875,76.69375000000002
dtss,short,WSBC,1281,1281,1,0,2025-02-06,33.6805,0.9772736306568842,49.03125,64.6875,1,55,8.644426454493368,1.4589244613120664,45,6,0,56.875,76.69375000000002
dtss,short,BOH,1282,1282,1,0,2025-02-07,71.4509,1.6135682815879915,59.0625,56.96875,1,48,10.081090999107474,0.11196854578190563,42,1,1,56.875,76.69375000000002
dtss,short,VCTR,1282,1282,1,1,2025-02-07,68.056,2.0392958180074894,76.1875,62.125,0,60,10.997237351215187,0.6099215610250884,40,1,1,56.875,76.69375000000002
dtss,short,JOYY,1283,1283,1,0,2025-02-10,42.4267,1.5932759199001414,51.78125,61.21875,1,25,0.6536095387632803,5.649020786610958,3,10,0,56.875,76.69375000000002
dtss,short,WRB,1284,1284,1,0,2025-02-11,59.5315,1.1140611914510399,66.625,63.1875,1,46,1.4406984589700509,13.339032137259592,6,32,1,56.875,76.69375000000002
dtss,short,TOWN,1286,1286,1,0,2025-02-13,35.5229,0.8637429900178972,61.03125,68.75,1,46,8.112762931683957,1.202678838760203,38,3,1,56.875,76.69375000000002
dtss,short,CEG,772,772,1,0,2025-02-18,323.3527,13.477615875057852,,46.40625,1,53,12.080504937784946,0.3159643149927217,34,1,0,56.875,76.69375000000002
dtss,short,FHB,1288,1288,1,0,2025-02-18,26.6445,0.5653134488004908,52.34375,67.9375,1,44,12.669239511295874,0.16881459221103318,36,1,0,56.875,76.69375000000002
dtss,short,OPRA,1288,1288,1,0,2025-02-18,20.8178,0.8105203748227036,80.25,59.8125,1,6,5.298867158004251,0.052963211667167484,5,1,1,56.875,76.69375000000002
dtss,short,PEBO,1288,1288,1,0,2025-02-18,31.2844,0.7491272402508843,50.96875,40.1875,1,43,8.662913798958213,0.34090814025039323,33,2,0,56.875,76.69375000000002
dtss,short,MWA,1306,1308,3,0,2025-03-18,27.4562,0.8452413929282042,64.3125,70.0,1,32,6.719049434843228,0.9715569404358444,14,1,1,56.875,76.69375000000002
