feature,entry_mean,entry_std,other_mean,pooled_std,sep_zscore,n_entry
es_ext50_rsi_slope_28_off5,5.3069267,8.489832,-8.444761,8.421872,1.6328541,73
es_ext50_rsi_14,63.182793,10.939161,44.685307,11.338001,1.6314591,73
ext_ceil_xavgc12_atr14_lb126,0.3865457,0.23368947,-0.08288801,0.2878396,1.6308864,73
slope_xavgc8_off3_adr14,0.8582897,0.46158233,0.01994647,0.514163,1.6305009,73
ext_xavgc5_adr14,0.57023215,0.6132554,-0.50013727,0.65714955,1.6288065,73
ext_slope_xavgc12_atr14_5b,0.50942296,1.0617895,-1.3062727,1.1149569,1.6284897,73
ext_slope_xavgc21_atr14_3b,0.47409382,1.0527707,-1.3617057,1.1286378,1.6265621,73
es_ext50_cci_5,33.95564,83.435974,-73.85844,66.482445,1.6216923,73
ext_slope_avgc50_atr14_3b,0.7465444,1.1979996,-1.3334118,1.2826338,1.6216291,73
nr_c_maxh55_adr14,0.8220245,0.6739334,2.6436384,1.1259851,1.6177956,73
es_ext50_bb_15_std1.5,0.8582513,0.26121062,0.32548794,0.32940426,1.6173542,73
es_ext50_bb_15_std2.0,0.7686918,0.1958838,0.36913395,0.24705946,1.6172537,73
es_ext50_bb_15_std3.0,0.67911226,0.13059992,0.41274917,0.16470107,1.6172516,73
ext_ceil_xavgc8_atr14_lb252,0.29845333,0.23549633,-0.14530915,0.27527997,1.6120406,72
touched_xavgc12,0.06849315,0.2543383,0.6917808,0.3868067,1.6113673,73
ext_xavgc20_atr14,1.6380423,0.7714866,0.071930766,0.97268105,1.6100978,73
slope_xavgc21_off2_atr14,0.35457665,0.14331561,0.07543229,0.17352474,1.6086718,73
nr_c_maxh50_adr14,0.81663334,0.6689762,2.6361854,1.1320595,1.6072937,73
ext_slope_xavgc8_off5,0.38132572,1.0233607,-1.2463951,1.0132455,1.6064428,73
es_ext50_floor_15,0.7998582,0.20094624,0.36376444,0.27149886,1.6062454,73
es_ext50_range_pos_15,0.7998582,0.20094624,0.36376444,0.27149886,1.6062454,73
es_ext50_rsi_slope_14_off5,6.340041,15.137503,-17.60081,14.908824,1.6058174,73
ct_h_gt_maxh10_1_5,3.0958905,1.1686218,1.7910959,0.81374234,1.6034493,73
es_ext50_ch_pos_20,0.4055599,1.2207904,-1.246491,1.0305566,1.6030667,73
ext_ceil_xavgc8_adr14_lb126,0.31811982,0.24206783,-0.16552415,0.30172664,1.602921,73
ext_ceil_xavgc12_atr14_lb252,0.3478843,0.22371669,-0.07243694,0.26242465,1.6016835,72
ext_slope_xavgc13_off3,0.4033749,1.0616533,-1.3287166,1.0816275,1.6013753,73
nr_c_maxh60_adr14,0.8492093,0.6448675,2.6445189,1.1216633,1.600578,73
slope_xavgc21_off1_atr14,0.16771604,0.07718179,0.010491585,0.0982733,1.5998696,73
dist_from_xavgc21_atr14,1.677104,0.77191097,0.10488552,0.9827891,1.5997516,73
ext_xavgc21_atr14,1.677104,0.77191097,0.10488552,0.9827891,1.5997516,73
es_ext50_slope_off3,0.8028042,1.3267375,-1.4329897,1.398565,1.5986341,73
ext_slope_avgc50_adr14_3b,0.8028042,1.3267375,-1.4329897,1.398565,1.5986341,73
st_l_lt_l1_20,2.6849315,2.570542,0.39041096,1.435657,1.5982373,73
st_l_lt_l1_15,2.6849315,2.570542,0.39041096,1.435657,1.5982373,73
st_l_lt_l1_30,2.6849315,2.570542,0.39041096,1.435657,1.5982373,73
st_l_lt_l1_50,2.6849315,2.570542,0.39041096,1.435657,1.5982373,73
nr_c_maxh75_atr14,0.8980458,0.6797127,2.4736505,0.98674566,1.5967689,73
nr_c_maxh80_atr14,0.8980458,0.6797127,2.4804528,0.99269265,1.5940553,73
nr_c_maxh85_atr14,0.8980458,0.6797127,2.4804528,0.99269265,1.5940553,73
ext_ceil_xavgc12_adr14_lb126,0.37371117,0.23282711,-0.085551664,0.28830656,1.592967,73
stoch_14,83.500854,11.241405,56.893272,16.704073,1.5928799,73
bb_pctb_20,0.8973305,0.16063794,0.5221163,0.23558794,1.5926716,73
nr_c_maxh90_atr14,0.9006402,0.67557144,2.4804528,0.9921271,1.5923489,73
ext_slope_xavgc12_adr14_5b,0.5484711,1.1713992,-1.4039832,1.2265391,1.5918403,73
ct_es_ext50_rsi7_gt_70_3,1.6712328,1.0415639,0.5034247,0.73491937,1.5890288,73
nr_c_maxh95_atr14,0.90826625,0.66752434,2.4804528,0.99103713,1.5864052,73
ext_ceil_xavgc21_lb60_atr14,0.5304754,0.24145167,0.015700579,0.3246544,1.5856086,73
ext_slope_xavgc21_adr14_3b,0.5143589,1.1681249,-1.4642776,1.2480803,1.585344,73
es_ext50_rsi_slope_28_off3,2.9172964,7.29509,-8.873344,7.4406548,1.584624,73
slope_xavgc9_off3_adr14,0.8190525,0.4245395,0.06471831,0.47629377,1.5837582,73
es_ext200_rsi_7,65.50385,19.00288,36.876404,18.079376,1.5834312,73
nr_c_maxh63_adr14,0.88479364,0.62623906,2.65144,1.1159002,1.583158,73
low_vs_xavgc21_atr14,1.3269612,0.7643057,-0.25050348,0.99673784,1.5826274,73
nr_c_maxh65_adr14,0.88944566,0.6239681,2.654035,1.1173664,1.5792397,73
ext_xavgc20_adr14,1.748521,0.8702384,0.059471384,1.071453,1.5764104,73
adx_slope_20_off1,1.7133304,1.2472804,-0.43517965,1.3632203,1.5760548,73
nr_c_maxh70_adr14,0.896382,0.6242707,2.6567307,1.1171902,1.5756929,73
es_ext50_cci_14,83.899185,68.77739,-49.991806,85.04139,1.5744215,73
nr_c_maxh105_atr14,0.9215903,0.664682,2.4838374,0.9925999,1.573894,73
nr_c_maxh100_atr14,0.9215903,0.664682,2.4804528,0.99065495,1.5735675,73
es_ext200_rsi_9,65.119865,16.063923,39.991333,15.969349,1.5735477,73
slope_xavgc21_off2_adr14,0.37706432,0.16111577,0.0777093,0.19091065,1.5680374,73
dist_from_xavgc21_adr14,1.7898108,0.8705525,0.0942723,1.0818516,1.5672561,73
ext_xavgc21_adr14,1.7898108,0.8705525,0.0942723,1.0818516,1.5672561,73
ext_adr_xavgc21,1.7898108,0.8705525,0.0942723,1.0818516,1.5672561,73
slope_xavgc21_off1_adr14,0.17898205,0.0870593,0.00942705,0.108188964,1.5672115,73
ext_ceil_xavgc21_lb60_adr14,0.519558,0.24266753,0.009081602,0.32577083,1.5669801,73
ext_ceil_xavgc12_adr14_lb252,0.33449215,0.22147779,-0.07410283,0.26124653,1.5640206,72
es_ext200_rsi_5,64.94414,23.111149,32.324318,20.870667,1.5629505,73
ns_c_minl5_atr14,2.2868752,1.1054966,0.56433284,1.1030786,1.5615772,73
cci_50,157.50256,52.089,46.713852,70.94692,1.5615718,73
nr_c_maxh115_atr14,0.9424025,0.62253135,2.4838374,0.98711866,1.5615498,73
nr_c_maxh110_atr14,0.9424025,0.62253135,2.4838374,0.98711866,1.5615498,73
nr_c_maxh120_atr14,0.9424025,0.62253135,2.4838374,0.98711866,1.5615498,73
nr_c_maxh126_atr14,0.9424025,0.62253135,2.4838374,0.98711866,1.5615498,73
nr_c_maxh2_atr14,0.29183406,0.7681201,1.8432974,0.9952629,1.5588478,73
ext_ceil_xavgc8_adr14_lb252,0.2865576,0.23497,-0.14385861,0.27612355,1.5587813,72
ext_ceil_xavgc21_atr14_lb504,0.3638903,0.17977884,0.017865779,0.22214463,1.5576541,70
ext_slope_xavgc8_atr14_5b,0.32405278,0.96108204,-1.2318503,0.99896634,1.557513,73
retrace_low_15,0.710486,0.1356437,0.37707913,0.21429032,1.5558653,73
ext_slope_avgc50_atr14_5b,1.1463535,1.3401023,-1.0950694,1.4411292,1.5553241,73
ns_l_minl5_atr14,1.9366655,1.0889709,0.20895761,1.1124566,1.5530565,73
es_ext50_rsi_slope_21_off3,3.0688803,9.362724,-11.713301,9.521581,1.5524923,73
es_ext50_stoch_14,78.39748,21.86178,35.61584,27.576777,1.5513647,73
ext_peak_xavgc13_lb50,0.5218949,0.29324406,-0.13849264,0.42610937,1.5498075,73
es_ext200_bb_10_std2.0,0.6891629,0.24348411,0.3034156,0.24891147,1.549737,73
es_ext200_bb_10_std1.5,0.7522336,0.3246527,0.23789689,0.33189029,1.5497191,73
es_ext200_bb_10_std3.0,0.6261003,0.16232696,0.36895174,0.165956,1.5494984,73
es_ext50_ch_pos_30,0.88058054,1.0427296,-0.7817572,1.0739706,1.547843,73
ext_ceil_xavgc21_adr14_lb504,0.34745526,0.17917071,0.013721522,0.21573251,1.5469793,70
ct_es_ext50_cci14_gt_100_3,1.6027397,1.1635638,0.45547944,0.7425427,1.5450428,73
ext_slope_avgc50_adr14_5b,1.2236292,1.4662534,-1.1807978,1.55656,1.5447056,73
es_ext50_slope_off5,1.2236292,1.4662534,-1.1807978,1.55656,1.5447056,73
low_vs_xavgc21_adr14,1.4177802,0.8618178,-0.28363043,1.1021254,1.543754,73
es_ext200_cci_7,46.9276,84.53883,-74.95573,79.0589,1.5416776,73
ext_slope_xavgc21_off7,1.1938401,1.448672,-0.84469247,1.3228796,1.5409814,73
ext_slope_xavgc13_off7,0.88909954,1.30927,-0.97357476,1.2105287,1.5387279,73
ext_peak_xavgc8_lb50,0.44614378,0.32933384,-0.27727324,0.4704284,1.5377835,73
ext_slope_xavgc12_atr14_3b,0.29894555,0.9789909,-1.2894206,1.0344365,1.5354893,73
ext_ceil_xavgc21_lb504_atr14,0.36676165,0.18396479,0.019479932,0.22618234,1.535406,65
es_ext50_rsi_slope_9_off5,5.678794,21.166584,-25.970673,20.622488,1.5347066,73
es_ext200_rsi_14,63.070633,11.293404,44.290344,12.274076,1.5300776,73
es_ext200_range_pos_15,0.7808796,0.22570574,0.3436269,0.28618523,1.5278661,73
es_ext200_floor_15,0.7808796,0.22570574,0.3436269,0.28618523,1.5278661,73
ext_xavgc30_atr14,1.9698436,0.7657893,0.36692673,1.0505681,1.5257621,73
es_ext200_stoch_9,72.08599,31.446161,25.395584,30.601439,1.5257585,73
ns_c_minl7_atr14,2.8076305,1.2131982,0.9579465,1.2135118,1.5242406,73
ext_slope_xavgc8_adr14_5b,0.351991,1.0580158,-1.3237565,1.1005213,1.522685,73
ext_ceil_xavgc21_lb504_adr14,0.34957698,0.18313302,0.014837116,0.21988013,1.5223743,65
ext_peak_xavgc13_lb15,0.64358145,0.28979415,-0.20390035,0.55744654,1.5202925,73
ext_ceil_xavgc21_lb252_atr14,0.3842858,0.18944974,0.02170756,0.23853122,1.5200453,72
ext_ceil_xavgc21_atr14_lb252,0.3842858,0.18944974,0.02170756,0.23853122,1.5200453,72
nr_c_maxh75_adr14,0.9478789,0.72222847,2.6606202,1.1271665,1.5195105,73
adx_slope_14_off1,2.6206522,2.113859,-1.0250936,2.4003325,1.5188503,73
adx_14_slope_1,2.6206522,2.113859,-1.0250936,2.4003325,1.5188503,73
ns_c_minl5_adr14,2.4432056,1.251022,0.59311736,1.2180853,1.5188495,73
es_ext200_ma_cross_3_7,0.55772674,0.54228896,-0.42690808,0.64827734,1.5188481,73
st_l_lt_l1_10,2.328767,2.1085463,0.39041096,1.2762318,1.5188121,73
nr_c_maxh85_adr14,0.9478789,0.72222847,2.6679711,1.1334386,1.5175875,73
nr_c_maxh80_adr14,0.9478789,0.72222847,2.6679711,1.1334386,1.5175875,73
ext_ceil_xavgc21_lb120_atr14,0.44163242,0.21267237,0.024480127,0.27492446,1.5173342,73
ct_c_gt_c1_3,2.0273972,0.7448456,0.96232873,0.702572,1.5159564,73
range_pos_15,0.7849221,0.13201195,0.4583146,0.21546258,1.5158434,73
retrace_15,0.7849221,0.13201195,0.4583146,0.21546258,1.5158434,73
nr_c_maxh90_adr14,0.9507542,0.7176329,2.6679711,1.1328547,1.5158316,73
ext_ceil_xavgc21_atr14_lb126,0.43947822,0.21553375,0.024157442,0.2741309,1.5150454,73
ext_peak_xavgc13_lb10,0.6635107,0.2905991,-0.20756066,0.5751034,1.5146343,73
ct_c_lt_c1_3,0.9726027,0.74484545,2.0342464,0.7010538,1.5143541,73
es_ext200_cci_10,63.619194,84.030495,-69.75697,88.110756,1.513733,73
ext_peak_xavgc21_lb15,0.7282715,0.24078152,-0.040485285,0.5078569,1.5137271,73
ext_peak_xavgc13_lb20,0.6269381,0.2934567,-0.19185364,0.54098886,1.5135094,73
rsi_7,72.58582,13.055764,49.77702,15.073551,1.5131673,67
slope_xavgc12_off3_atr14,0.67509985,0.30749708,0.13924795,0.35427558,1.5125284,73
ext_peak_xavgc13_lb30,0.59060544,0.30055827,-0.17609838,0.506907,1.5125139,73
es_ext200_bb_15_std2.0,0.7610532,0.21800798,0.36145097,0.26448232,1.5108845,73
es_ext200_bb_15_std1.5,0.8480559,0.2906503,0.3152718,0.35265195,1.510793,73
es_ext200_bb_15_std3.0,0.6740154,0.14533077,0.40763965,0.17633149,1.5106533,73
es_ext200_rsi_slope_21_off5,5.154143,11.3553095,-12.405226,11.629529,1.5098951,73
nr_c_maxh95_adr14,0.959203,0.7088992,2.6679711,1.1317544,1.50984,73
es_ext50_ma_cross_3_7,0.5737517,0.5693185,-0.34328687,0.607801,1.5087808,73
ns_l_minl5_adr14,2.0711937,1.2326928,0.21520187,1.2309877,1.5077258,73
ext_peak_xavgc21_lb30,0.66489774,0.2659565,-0.026537154,0.4595256,1.5046712,73
nr_c_maxh2_adr14,0.29636055,0.82842153,1.9841774,1.122024,1.5042609,73
es_ext200_stoch_7,68.30041,34.627136,21.462399,31.138395,1.5041883,73
es_ext200_range_pos_7,0.6829738,0.34626758,0.2146393,0.3113967,1.5039803,73
ext_peak_xavgc21_lb10,0.7453755,0.23982935,-0.035902835,0.5197458,1.5031931,73
ext_ceil_xavgc21_lb252_adr14,0.36951318,0.18524356,0.016032934,0.23524065,1.5026325,72
ext_ceil_xavgc21_adr14_lb252,0.36951318,0.18524356,0.016032934,0.23524065,1.5026325,72
es_ext50_tl_dev_20,0.48310125,1.1374644,-1.1407336,1.0808779,1.5023296,73
es_ext200_stoch_5,64.89004,37.463135,17.618061,31.473701,1.5019516,73
es_ext200_range_pos_5,0.64890695,0.37463555,0.17618643,0.31474423,1.5019195,73
es_ext200_floor_5,0.64890695,0.37463555,0.17618643,0.31474423,1.5019195,73
es_ext200_rsi_slope_28_off5,4.6415415,8.910193,-9.172826,9.200363,1.5015024,73
ext_xavgc30_adr14,2.0988185,0.8639866,0.3708488,1.1510499,1.5012119,73
spread_slope_xavgc13_xavgc21_off3_atr14,0.14952375,0.1309395,-0.05494563,0.1362462,1.5007346,73
ns_l_minl7_atr14,2.4574058,1.2122852,0.60252905,1.2363594,1.5002731,73
es_ext50_rsi_21,60.299656,7.9950175,47.07877,8.820518,1.4988787,73
nr_c_maxh105_adr14,0.97361064,0.70630324,2.6715364,1.1331385,1.4984274,73
nr_c_maxh100_adr14,0.97361064,0.70630324,2.6679711,1.1314298,1.4975393,73
ext_avgc20_atr14,1.9697989,0.953745,0.2753163,1.1315806,1.4974475,73
ext_slope_avgc200_off2,0.6421074,1.1446446,-1.1365649,1.1880653,1.4971166,73
ext_slope_xavgc12_adr14_3b,0.32875228,1.0813966,-1.3872777,1.148008,1.4947892,73
es_ext200_rsi_slope_14_off5,5.3465056,15.782959,-18.444946,15.918921,1.4945393,73
ext_slope_avgc200_adr14_5b,1.1533221,1.399671,-1.4069765,1.7137382,1.4939846,73
es_ext200_slope_off5,1.1533221,1.399671,-1.4069765,1.7137382,1.4939846,73
ext_slope_xavgc50_off7,1.5435303,1.560919,-0.6152099,1.4459162,1.4929913,73
es_ext200_stoch_10,72.773575,30.611084,27.454094,30.357603,1.4928544,73
es_ext200_floor_10,0.7277021,0.30611327,0.27454138,0.3035763,1.4927408,73
es_ext200_range_pos_10,0.7277021,0.30611327,0.27454138,0.3035763,1.4927408,73
spread_slope_xavgc13_xavgc21_off3_adr14,0.15845601,0.14259516,-0.05846424,0.14532384,1.492668,73
ext_ceil_xavgc21_lb120_adr14,0.42793503,0.21311928,0.017631061,0.2750628,1.4916738,73
ext_slope_xavgc8_off7,0.5691234,1.117211,-1.0009291,1.0528897,1.4911842,73
ext_peak_xavgc8_lb20,0.5183559,0.33643353,-0.3608852,0.5899186,1.4904448,73
ext_peak_xavgc21_lb20,0.70598364,0.2523432,-0.035004962,0.4975175,1.489372,73
es_ext50_ch_pos_15,0.14364219,1.2168511,-1.2965653,0.9681225,1.4876294,73
ext_ceil_xavgc21_adr14_lb126,0.42527416,0.21692997,0.017319351,0.27427378,1.4873999,73
nr_c_maxh120_adr14,0.9952455,0.6629871,2.6715364,1.127892,1.4862158,73
nr_c_maxh126_adr14,0.9952455,0.6629871,2.6715364,1.127892,1.4862158,73
nr_c_maxh110_adr14,0.9952455,0.6629871,2.6715364,1.127892,1.4862158,73
nr_c_maxh115_adr14,0.9952455,0.6629871,2.6715364,1.127892,1.4862158,73
ext_peak_xavgc8_lb15,0.5309927,0.34663406,-0.37711263,0.61127925,1.4855818,73
ext_slope_xavgc8_off10,0.7523762,1.057667,-0.7681279,1.0243967,1.4842924,73
di_spread_20,23.03806,11.460494,3.6838646,13.040619,1.484147,73
ns_l_minl3_atr14,1.2919254,1.0491894,-0.18290982,0.99375874,1.484098,73
es_ext50_bb_20_std2.0,0.7924303,0.20039052,0.41789317,0.25237578,1.4840454,73
es_ext50_bb_20_std3.0,0.6949413,0.13361393,0.44525018,0.16825034,1.4840451,73
es_ext50_bb_20_std1.5,0.8898758,0.26722148,0.3905202,0.3365097,1.4839264,73
ns_c_minl7_adr14,2.997465,1.3678211,1.012785,1.3376739,1.4836799,73
es_ext200_roc_5,32.143066,46.13975,-22.963701,37.149696,1.4833705,73
vwap_dist_20_atr14,1.8951483,0.943935,0.2334691,1.1203278,1.483208,73
ext_peak_xavgc8_lb10,0.5525467,0.35106894,-0.39519572,0.63933223,1.4823942,73
ext_slope_xavgc100_off2,0.5829894,1.1416074,-1.1510445,1.1714242,1.4802784,73
es_ext50_rsi_slope_14_off3,2.7677603,13.293588,-16.812855,13.231343,1.479866,73
slope_xavgc13_off3_atr14,0.6479032,0.28805128,0.1533245,0.33455098,1.4783359,73
es_ext200_bb_5_std1.5,0.6212459,0.32386672,0.22602595,0.26743835,1.4777985,73
es_ext200_bb_5_std3.0,0.56060374,0.16191871,0.36301452,0.13371342,1.4777067,73
es_ext200_bb_5_std2.0,0.5909223,0.242898,0.2945264,0.20058425,1.4776629,73
ext_peak_xavgc8_lb30,0.49527457,0.3395083,-0.33390447,0.5613619,1.4770846,73
es_ext50_floor_20,0.79515934,0.1958613,0.4056563,0.263961,1.4756083,73
es_ext50_range_pos_20,0.79515934,0.1958613,0.4056563,0.263961,1.4756083,73
ext_avgc20_adr14,2.100081,1.0583814,0.2747872,1.2369847,1.4755993,73
vwap_dist_20_adr14,2.018522,1.0288867,0.22895975,1.2129527,1.4753767,73
ct_es_ext50_stoch14_gt_80_3,1.9863014,1.0473931,0.75,0.8380234,1.4752588,73
ext_avgc21_atr14,2.0086443,0.9597067,0.32360023,1.1426158,1.474725,73
es_ext200_rsi_21,60.312927,7.6908946,46.72817,9.219762,1.4734392,73
ext_peak_xavgc21_lb50,0.5735298,0.2599307,-0.015992202,0.4002771,1.4727848,73
es_ext50_rsi_slope_7_off5,4.6275015,25.270092,-31.226734,24.35139,1.4723692,73
st_h_gt_h1_30,0.15068494,0.39690593,1.8287671,1.1399083,1.4721203,73
st_h_gt_h1_15,0.15068494,0.39690593,1.8287671,1.1399083,1.4721203,73
st_h_gt_h1_10,0.15068494,0.39690593,1.8287671,1.1399083,1.4721203,73
st_h_gt_h1_20,0.15068494,0.39690593,1.8287671,1.1399083,1.4721203,73
st_h_gt_h1_50,0.15068494,0.39690593,1.8287671,1.1399083,1.4721203,73
ext_slope_xavgc100_off7,1.6716474,1.5589614,-0.5101433,1.4822646,1.4719307,73
spread_slope_xavgc8_xavgc50_off3_adr14,0.5059791,0.4636083,-0.2347557,0.5040415,1.4695909,73
ext_slope_avgc200_atr14_5b,1.0539496,1.2886881,-1.3310323,1.6239407,1.4686385,73
bop_5,0.15876372,0.17563905,-0.11252469,0.18472691,1.4685917,73
slope_xavgc12_off3_adr14,0.7174649,0.33992964,0.14447877,0.39049736,1.4673239,73
ext_slope_avgc50_off2,0.58120936,1.1690938,-1.1431563,1.1763659,1.4658413,73
bb_pctb_30,0.9349783,0.15773343,0.5802878,0.24218844,1.4645228,73
es_ext200_range_pos_20,0.7870074,0.2089631,0.38433304,0.27511132,1.4636779,73
es_ext200_floor_20,0.7870074,0.2089631,0.38433304,0.27511132,1.4636779,73
ct_c_lt_xavgc8_3,0.1780822,0.48138893,1.3835616,0.8236424,1.4635956,73
ct_c_gt_xavgc8_3,2.8219178,0.48138893,1.6164384,0.8236424,1.4635956,73
ct_xavgc8_falling_3,0.1780822,0.48138893,1.3835616,0.8236424,1.4635956,73
ct_xavgc8_rising_3,2.8219178,0.48138893,1.6164384,0.8236424,1.4635956,73
ext_slope_avgc200_off7,1.800553,1.5354713,-0.39452237,1.50224,1.4612015,73
es_ext200_rsi_slope_28_off3,2.6652565,8.4100685,-9.384945,8.247772,1.461025,73
es_ext50_tl_dev_30,1.0855713,1.3023499,-0.73646545,1.2471074,1.4610103,73
ns_c_minl3_atr14,1.6422169,1.0885221,0.17249839,1.0063955,1.4603788,73
ns_l_minl7_adr14,2.6255686,1.363309,0.6348626,1.3638308,1.4596429,73
es_ext200_stoch_14,76.21158,25.2173,33.583664,29.236069,1.4580591,73
spread_slope_xavgc8_xavgc50_off3_atr14,0.4770654,0.42553544,-0.22168344,0.47928625,1.4578946,73
rsi_9_slope_3,5.7536855,14.547186,-16.808636,15.500709,1.455567,71
rsi_slope_9_off3,5.7536855,14.547186,-16.808636,15.500709,1.455567,71
pctrank_close_20,92.26028,11.8743725,56.181507,24.79033,1.4553565,73
ext_avgc21_adr14,2.1410744,1.0639185,0.32568932,1.2476115,1.4550885,73
ext_slope_xavgc8_off3,0.23331107,0.9564854,-1.1890305,0.97773546,1.4547305,73
ext_slope_xavgc50_off2,0.5184673,1.1288902,-1.1544555,1.1501515,1.4545239,73
es_ext200_slope_off3,0.71945053,1.2461164,-1.6049916,1.5987289,1.4539315,73
ext_slope_avgc200_adr14_3b,0.7194506,1.2461164,-1.6049916,1.5987289,1.4539315,73
es_ext200_cci_14,79.72225,77.581055,-54.082535,92.05756,1.4534904,72
close_above_xavgc8,0.94520545,0.22915366,0.3458904,0.41242135,1.4531621,73
closed_below_xavgc8,0.05479452,0.22915365,0.6541096,0.41242135,1.4531621,73
ext_slope_xavgc13_off10,1.136767,1.2750106,-0.6479358,1.228985,1.4521762,73
ct_l_gt_xavgc8_3,2.2328768,0.8583016,1.0684931,0.8019192,1.4519962,73
rsi_9,72.88028,11.754292,53.795418,13.15165,1.4511381,71
es_ext50_cci_20,97.069016,69.52267,-30.14867,87.684456,1.4508579,73
es_ext200_bb_20_std2.0,0.7897648,0.20800848,0.40641043,0.2643697,1.4500693,73
es_ext200_bb_20_std3.0,0.69314533,0.13866244,0.43760046,0.17623995,1.4499826,73
es_ext200_bb_20_std1.5,0.8862773,0.27731782,0.37521335,0.35249078,1.4498646,73
es_ext200_stoch_21,78.52097,20.704048,39.088596,27.24685,1.447227,73
es_ext50_stoch_21,79.04153,19.54345,41.079147,26.263586,1.4454378,73
es_ext50_pullback_7,0.5219618,0.5361175,2.2164717,1.1733266,1.4441928,73
es_ext50_pullback_10,0.5756167,0.5785836,2.2725759,1.1751423,1.4440457,73
es_ext200_rsi_slope_9_off5,4.471878,21.85417,-26.674717,21.618977,1.4407063,73
ext_peak_xavgc50_lb15,0.82800376,0.16788784,0.23585175,0.41115028,1.4402325,73
es_ext200_stoch_28,78.100174,19.281204,40.927605,25.853498,1.4378158,73
ns_l_minl3_adr14,1.3859938,1.1868496,-0.20175296,1.1045946,1.4374024,73
ext_slope_avgc200_atr14_3b,0.64947635,1.0859206,-1.5128679,1.5046711,1.4370877,73
es_ext200_rsi_slope_21_off3,2.7405655,10.530877,-12.264193,10.441594,1.4370179,73
slope_xavgc13_off3_adr14,0.6883395,0.31787604,0.15961802,0.3682941,1.4355958,73
ext_peak_xavgc50_lb10,0.84076595,0.16869397,0.2423062,0.41779327,1.4324303,73
ext_ceil_avgc50_atr14_lb1260,0.30141872,0.08230989,0.06962204,0.16207355,1.4301944,18
es_ext200_cci_5,30.143982,86.89227,-72.51071,71.9072,1.4275995,73
ct_es_ext50_slope1_pos_3,1.849315,0.7006193,0.89383566,0.6693439,1.4274865,73
ct_es_ext50_slope1_neg_3,1.150685,0.7006193,2.1061642,0.6693439,1.4274863,73
st_c_gt_maxc20_1_15,0.8356164,1.7951611,2.9041095,1.4511843,1.4253829,73
ct_es_ext200_slope1_neg_3,1.0136986,0.7544891,2.0547945,0.7314941,1.4232458,73
ct_es_ext200_slope1_pos_3,1.9863014,0.7544891,0.94520545,0.7314941,1.4232458,73
es_ext200_rsi_28,58.31464,5.753377,47.75508,7.420509,1.4230236,73
ct_es_ext200_rsi14_gt_50_3,2.69863,0.5697207,1.479452,0.8569707,1.4226601,73
ct_es_ext200_rsi14_lt_50_3,0.30136988,0.5697207,1.5205479,0.85697067,1.4226601,73
es_ext50_rsi_28,58.16995,6.178548,47.988228,7.1639905,1.4212359,73
tir_c_gt_xavgc8_5,4.1643834,1.4814944,1.4417809,1.9162251,1.4208156,73
tir_xavgc8_rising_5,4.1643834,1.4814944,1.4417809,1.9162251,1.4208156,73
es_ext50_tl_dev_15,0.21298891,0.98066187,-1.1527326,0.96134025,1.4206432,73
ext_slope_xavgc8_atr14_3b,0.17559522,0.8972506,-1.1559485,0.9374081,1.4204525,73
ns_c_minl3_adr14,1.7579496,1.2263986,0.1761547,1.1144296,1.4193763,73
ext_peak_xavgc50_lb20,0.80907786,0.18116474,0.2299165,0.40840203,1.4181157,73
es_ext200_roc_3,17.704649,29.599293,-28.821148,32.834747,1.4169682,73
ct_es_ext50_slope1_neg_5,1.8219178,0.83902144,2.9794521,0.81761426,1.4157463,73
ct_es_ext50_slope1_pos_5,3.1780822,0.83902144,2.020548,0.81761426,1.415746,73
adx_slope_10_off1,3.4628563,3.451439,-1.8833253,3.7830546,1.4131918,73
ext_slope_avgc50_off7,1.6644756,1.6347253,-0.50663036,1.5378247,1.4118031,73
es_ext200_ch_pos_20,0.25905043,1.2794502,-1.2839522,1.0929842,1.4117336,72
es_ext200_cci_20,94.98361,71.243034,-33.764935,91.25153,1.4109193,72
es_ext50_pullback_15,0.6654429,0.6643806,2.3519633,1.196101,1.4100151,73
ct_c_gt_c1_5,3.3835616,0.9224082,2.1849315,0.8512681,1.4080523,73
st_es_ext200_rsi14_gt_50_15,0.09589041,0.29647857,1.5650685,1.0440818,1.4071485,73
tir_es_ext200_rsi14_lt_50_5,0.09589041,0.29647857,1.5650685,1.0440818,1.4071485,73
tir_es_ext200_rsi14_lt_50_10,0.09589041,0.29647857,1.5650685,1.0440818,1.4071485,73
tir_es_ext200_rsi14_lt_50_15,0.09589041,0.29647857,1.5650685,1.0440818,1.4071485,73
tir_es_ext200_rsi14_lt_50_30,0.09589041,0.29647857,1.5650685,1.0440818,1.4071485,73
tir_es_ext200_rsi14_lt_50_20,0.09589041,0.29647857,1.5650685,1.0440818,1.4071485,73
st_es_ext200_rsi14_gt_50_20,0.09589041,0.29647857,1.5650685,1.0440818,1.4071485,73
st_es_ext200_rsi14_gt_50_50,0.09589041,0.29647857,1.5650685,1.0440818,1.4071485,73
st_es_ext200_rsi14_gt_50_10,0.09589041,0.29647857,1.5650685,1.0440818,1.4071485,73
st_es_ext200_rsi14_gt_50_30,0.09589041,0.29647857,1.5650685,1.0440818,1.4071485,73
ext_xavgc50_atr14,2.485716,0.80287665,0.85584545,1.1600939,1.4049472,73
